competition,match_id,date,season,team,opponent,win,chase,close_game,run_diff,runs,legal_balls_faced,runs_allowed,legal_balls_bowled,wickets_lost,wickets_taken,dot_balls_bat,dot_balls_bowl,boundaries,pp_runs,pp_legal_balls,death_runs,death_legal_balls,fielding_dismissals,run_rate,runs_per_ball,dot_ball_rate_bat,dot_ball_rate_bowl,bowler_wkts_per_match,powerplay_economy,death_economy,runs_allowed_per_legal_ball,boundary_rate_per_ball,death_run_rate,powerplay_run_rate,fielding_dismissals_per_match,n_matches,EDGE
CPL,1019773,2016-07-18,2016,Jamaica Tallawahs,Trinbago Knight Riders,1,0,0,19,158,120,139,120,7,9,56,52,19,43,36,48,30,15,7.9,1.3166666666666667,0.4666666666666667,0.43333333333333335,9,7.166666666666666,9.600000000000001,1.1583333333333334,0.15833333333333333,9.600000000000001,7.166666666666666,15,11,96.7948717948718
CPL,1019773,2016-07-18,2016,Trinbago Knight Riders,Jamaica Tallawahs,0,1,0,-19,139,120,158,120,9,7,52,56,14,40,36,32,30,15,6.950000000000001,1.1583333333333334,0.43333333333333335,0.4666666666666667,7,6.666666666666667,6.4,1.3166666666666667,0.11666666666666667,6.4,6.666666666666667,15,12,72.43589743589743
CPL,1019775,2016-07-20,2016,Jamaica Tallawahs,Barbados Tridents,1,0,0,36,195,108,159,106,5,10,33,41,27,58,36,44,18,13,10.833333333333334,1.8055555555555556,0.3055555555555556,0.3867924528301887,10,9.666666666666668,14.666666666666668,1.5,0.25,14.666666666666668,9.666666666666668,13,11,96.7948717948718
CPL,1019775,2016-07-20,2016,Barbados Tridents,Jamaica Tallawahs,0,1,0,-36,159,106,195,108,10,5,41,33,19,44,36,24,16,13,9.0,1.5,0.3867924528301887,0.3055555555555556,5,7.333333333333334,9.0,1.8055555555555556,0.1792452830188679,9.0,7.333333333333334,13,7,28.846153846153843
CPL,1025665,2016-08-03,2016,Guyana Amazon Warriors,Jamaica Tallawahs,1,1,0,4,150,118,146,120,6,8,42,46,13,41,36,57,28,11,7.627118644067796,1.271186440677966,0.3559322033898305,0.38333333333333336,8,6.833333333333333,12.214285714285714,1.2166666666666666,0.11016949152542373,12.214285714285714,6.833333333333333,11,9,0.641025641025641
CPL,1025665,2016-08-03,2016,Jamaica Tallawahs,Guyana Amazon Warriors,0,0,0,-4,146,120,150,118,8,6,46,42,11,41,36,42,30,11,7.299999999999999,1.2166666666666666,0.38333333333333336,0.3559322033898305,6,6.833333333333333,8.399999999999999,1.271186440677966,0.09166666666666666,8.399999999999999,6.833333333333333,11,11,96.7948717948718
CPL,1025667,2016-08-04,2016,St Lucia Zouks,Trinbago Knight Riders,0,0,0,-1,164,120,165,111,8,5,47,34,19,52,36,59,30,11,8.2,1.3666666666666667,0.39166666666666666,0.3063063063063063,5,8.666666666666666,11.799999999999999,1.4864864864864864,0.15833333333333333,11.799999999999999,8.666666666666666,11,9,73.71794871794873
CPL,1025667,2016-08-04,2016,Trinbago Knight Riders,St Lucia Zouks,1,1,0,1,165,111,164,120,5,8,34,47,22,68,36,32,21,11,8.91891891891892,1.4864864864864864,0.3063063063063063,0.39166666666666666,8,11.333333333333332,9.142857142857142,1.3666666666666667,0.1981981981981982,9.142857142857142,11.333333333333332,11,12,72.43589743589743
CPL,1025669,2016-08-05,2016,Jamaica Tallawahs,Trinbago Knight Riders,1,0,0,85,195,120,110,72,7,7,47,21,24,52,36,65,30,11,9.75,1.625,0.39166666666666666,0.2916666666666667,7,8.666666666666666,13.0,1.5277777777777777,0.2,13.0,8.666666666666666,11,11,96.7948717948718
CPL,1025669,2016-08-05,2016,Trinbago Knight Riders,Jamaica Tallawahs,0,1,0,-85,110,72,195,120,7,7,21,47,13,51,36,0,0,11,9.166666666666666,1.5277777777777777,0.2916666666666667,0.39166666666666666,7,8.5,,1.625,0.18055555555555555,,8.5,11,12,72.43589743589743
